Product & Geography Sales Metrics,,,,
Time:Promo Week Ending 050422,,,,
Sobeys Brand:All Brands,,,,
Sobeys Sales Organizations:All Sales Organizations,,,,
Vendor:All Vendors,,,,
Geography,Product,UPC No,Dollar Sales All Sales,Unit Sales All Sales
Store 41,Canaddry Gingerale 355 Ml,00006210001893,3.98,3
Store 41,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,31.96,6
Store 41,Fanta Soda Pop Orange 1332 Ml,00006700002153,19.98,3
Store 41,Cocacola Classic 8520 Ml,00006700002011,53.16,6
Store 41,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,29.96,6
Store 42,7Up Soft Drink Diet 1332 Ml,00006540001808,89.9,15
Store 42,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,19.98,3
Store 42,Canaddry Gingerale 355 Ml,00006210001893,15.92,12
Store 42,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,415.48,78
Store 42,Pepsi Throwback 355 Ml,00006900002088,8.98,3
Store 42,Fanta Soda Pop Orange 1332 Ml,00006700002153,39.96,6
Store 42,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,63.96,6
Store 42,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,119.88,18
Store 42,Comp Soft Drink Cola 1332 Ml,00005574255844,79.92,12
Store 42,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,119.88,18
Store 42,Cocacola Classic 8520 Ml,00006700002011,53.16,6
Store 42,Fentimans Ginger Beer 800 Ml,00502939601222,14.98,3
Store 43,Pepsi Zero Sugar 1332 Ml,00006900015936,39.96,6
Store 43,Canaddry Gingerale 355 Ml,00006210001893,7.96,6
Store 43,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,143.82,27
Store 43,Pepsi Throwback 355 Ml,00006900002088,26.94,9
Store 43,Fanta Soda Pop Orange 1332 Ml,00006700002153,19.98,3
Store 43,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,31.98,3
Store 43,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,179.82,27
Store 43,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,44.94,9
Store 43,Comp Soft Drink Cola 1332 Ml,00005574255844,99.9,15
Store 43,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,79.92,12
Store 43,Cocacola Classic 8520 Ml,00006700002011,186.06,21
Store 44,7Up Soft Drink Diet 1332 Ml,00006540001808,35.96,6
Store 44,Canaddry Gingerale 355 Ml,00006210001893,11.94,9
Store 44,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,95.88,18
Store 44,Fanta Soda Pop Orange 1332 Ml,00006700002153,19.98,3
Store 44,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,31.98,3
Store 44,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,29.96,6
Store 44,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,39.96,6
Store 44,Cocacola Classic 8520 Ml,00006700002011,79.74,9
Store 44,Dads Root Beer 4 Ea,00083362701040,14.98,3
Store 44,Fentimans Ginger Beer 800 Ml,00502939601222,14.98,3
Store 45,7Up Soft Drink Diet 1332 Ml,00006540001808,53.94,9
Store 45,Canaddry Gingerale 355 Ml,00006210001893,27.86,21
Store 45,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,111.86,21
Store 45,Fanta Soda Pop Orange 1332 Ml,00006700002153,19.98,3
Store 45,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,31.98,3
Store 45,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,79.92,12
Store 45,Comp Soft Drink Cola 1332 Ml,00005574255844,119.88,18
Store 45,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,19.98,3
Store 45,Cocacola Classic 8520 Ml,00006700002011,106.32,12
Store 46,7Up Soft Drink Diet 1332 Ml,00006540001808,53.94,9
Store 46,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,19.98,3
Store 46,Canaddry Gingerale 355 Ml,00006210001893,7.96,6
Store 46,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,335.58,63
Store 46,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,223.86,21
Store 46,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,119.88,18
Store 46,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,14.98,6
Store 46,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,19.98,3
Store 46,Cocacola Classic 8520 Ml,00006700002011,212.64,24
Store 47,7Up Soft Drink Diet 1332 Ml,00006540001808,53.94,9
Store 47,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,39.96,6
Store 47,Pepsi Zero Sugar 1332 Ml,00006900015936,19.98,3
Store 47,Canaddry Gingerale 355 Ml,00006210001893,7.96,6
Store 47,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,495.36,96
Store 47,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,95.94,9
Store 47,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,99.9,15
Store 47,Comp Soft Drink Cola 1332 Ml,00005574255844,39.96,6
Store 47,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,39.96,6
Store 47,Cocacola Classic 8520 Ml,00006700002011,26.58,3
Store 47,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,29.96,6
Store 47,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,44.94,9
Store 47,Dads Root Beer 4 Ea,00083362701040,14.98,3
Store 47,Fentimans Ginger Beer 800 Ml,00502939601222,29.96,6
Store 49,7Up Soft Drink Diet 1332 Ml,00006540001808,35.96,6
Store 49,Canaddry Gingerale 355 Ml,00006210001893,15.92,12
Store 49,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,159.8,30
Store 49,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,31.98,3
Store 49,Comp Soft Drink Cola 1332 Ml,00005574255844,19.98,3
Store 49,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.94,9
Store 49,Cocacola Classic 8520 Ml,00006700002011,159.48,18
Store 49,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,14.98,3
Store 49,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,14.98,3
Store 50,7Up Soft Drink Diet 1332 Ml,00006540001808,89.9,15
Store 50,Canaddry Gingerale 355 Ml,00006210001893,3.98,3
Store 50,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,239.7,45
Store 50,Fanta Soda Pop Orange 1332 Ml,00006700002153,19.98,3
Store 50,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,127.92,12
Store 50,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,79.92,12
Store 50,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,29.96,6
Store 50,Comp Soft Drink Cola 1332 Ml,00005574255844,19.98,3
Store 50,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,39.96,6
Store 50,Dads Root Beer 4 Ea,00083362701040,14.98,3
Store 51,7Up Soft Drink Diet 1332 Ml,00006540001808,71.92,12
Store 51,Canaddry Gingerale 355 Ml,00006210001893,27.86,21
Store 51,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,255.68,48
Store 51,Fanta Soda Pop Orange 1332 Ml,00006700002153,19.98,3
Store 51,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,95.94,9
Store 51,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,39.96,6
Store 51,Comp Soft Drink Cola 1332 Ml,00005574255844,19.98,3
Store 51,Cocacola Classic 8520 Ml,00006700002011,159.48,18
Store 51,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,59.92,12
Store 51,Dads Root Beer 4 Ea,00083362701040,14.98,3
Store 52,7Up Soft Drink Diet 1332 Ml,00006540001808,17.98,3
Store 52,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,191.76,36
Store 52,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,71.92,12
Store 52,Comp Soft Drink Cola 1332 Ml,00005574255844,39.96,6
Store 52,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.94,9
Store 52,Cocacola Classic 8520 Ml,00006700002011,106.32,12
Store 52,Dads Root Beer 4 Ea,00083362701040,14.98,3
Store 53,7Up Soft Drink Diet 1332 Ml,00006540001808,35.96,6
Store 53,Canaddry Gingerale 355 Ml,00006210001893,3.98,3
Store 53,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,127.84,24
Store 53,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,31.98,3
Store 53,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.94,9
Store 53,Comp Soft Drink Cola 1332 Ml,00005574255844,79.92,12
Store 53,Cocacola Classic 8520 Ml,00006700002011,106.32,12
Store 54,7Up Soft Drink Diet 1332 Ml,00006540001808,35.96,6
Store 54,Pepsi Zero Sugar 1332 Ml,00006900015936,59.94,9
Store 54,Fanta Soda Pop Orange 1332 Ml,00006700002153,19.98,3
Store 54,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,59.92,12
Store 54,Comp Soft Drink Cola 1332 Ml,00005574255844,19.98,3
Store 54,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,79.92,12
Store 54,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,14.98,3
Store 54,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,14.98,3
Store 54,Dads Root Beer 4 Ea,00083362701040,14.98,3
Store 54,Fentimans Ginger Beer 800 Ml,00502939601222,14.98,3
Store 55,7Up Soft Drink Diet 1332 Ml,00006540001808,53.94,9
Store 55,Pepsi Zero Sugar 1332 Ml,00006900015936,19.98,3
Store 55,Canaddry Gingerale 355 Ml,00006210001893,43.78,33
Store 55,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,31.96,6
Store 55,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.94,9
Store 55,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,14.98,3
Store 55,Comp Soft Drink Cola 1332 Ml,00005574255844,19.98,3
Store 55,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,43.96,6
Store 55,Cocacola Classic 8520 Ml,00006700002011,79.74,9
Store 56,7Up Soft Drink Diet 1332 Ml,00006540001808,53.94,9
Store 56,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,119.88,18
Store 56,Canaddry Gingerale 355 Ml,00006210001893,3.98,3
Store 56,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,47.94,9
Store 56,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,79.92,12
Store 56,Comp Soft Drink Cola 1332 Ml,00005574255844,39.96,6
Store 56,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,21.98,3
Store 56,Cocacola Classic 8520 Ml,00006700002011,79.74,9
Store 56,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,14.98,3
Store 56,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,14.98,3
Store 56,Dads Root Beer 4 Ea,00083362701040,14.98,3
Store 56,Fentimans Ginger Beer 800 Ml,00502939601222,14.98,3
Store 57,7Up Soft Drink Diet 1332 Ml,00006540001808,17.98,3
Store 57,Pepsi Zero Sugar 1332 Ml,00006900015936,19.98,3
Store 57,Canaddry Gingerale 355 Ml,00006210001893,15.92,12
Store 57,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,111.86,21
Store 57,Pepsi Throwback 355 Ml,00006900002088,17.96,6
Store 57,Fanta Soda Pop Orange 1332 Ml,00006700002153,39.96,6
Store 57,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,79.92,12
Store 57,Comp Soft Drink Cola 1332 Ml,00005574255844,19.98,3
Store 57,Cocacola Classic 8520 Ml,00006700002011,53.16,6
Store 57,Dads Root Beer 4 Ea,00083362701040,14.98,3
Store 58,7Up Soft Drink Diet 1332 Ml,00006540001808,179.8,30
Store 58,Pepsi Zero Sugar 1332 Ml,00006900015936,19.98,3
Store 58,Canaddry Gingerale 355 Ml,00006210001893,3.98,3
Store 58,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,111.86,21
Store 58,Fanta Soda Pop Orange 1332 Ml,00006700002153,79.92,12
Store 58,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,31.98,3
Store 58,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,39.96,6
Store 58,Comp Soft Drink Cola 1332 Ml,00005574255844,39.96,6
Store 58,Cocacola Classic 8520 Ml,00006700002011,53.16,6
Store 58,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,14.98,3
Store 58,Dads Root Beer 4 Ea,00083362701040,44.94,9
Store 58,Fentimans Ginger Beer 800 Ml,00502939601222,14.98,3
Store 59,7Up Soft Drink Diet 1332 Ml,00006540001808,17.98,3
Store 59,Pepsi Zero Sugar 1332 Ml,00006900015936,19.98,3
Store 59,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,47.94,9
Store 59,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,199.8,30
Store 59,Comp Soft Drink Cola 1332 Ml,00005574255844,39.96,6
Store 59,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,19.98,3
Store 59,Cocacola Classic 8520 Ml,00006700002011,53.16,6
Store 61,7Up Soft Drink Diet 1332 Ml,00006540001808,71.92,12
Store 61,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,31.96,6
Store 61,Fanta Soda Pop Orange 1332 Ml,00006700002153,19.98,3
Store 61,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,39.96,6
Store 61,Comp Soft Drink Cola 1332 Ml,00005574255844,39.96,6
Store 61,Cocacola Classic 8520 Ml,00006700002011,26.58,3
Store 61,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,59.92,12
Store 62,7Up Soft Drink Diet 1332 Ml,00006540001808,35.96,6
Store 62,Canaddry Gingerale 355 Ml,00006210001893,79.6,60
Store 62,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,63.92,12
Store 62,Fanta Soda Pop Orange 1332 Ml,00006700002153,39.96,6
Store 62,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,79.92,12
Store 62,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,14.98,3
Store 62,Comp Soft Drink Cola 1332 Ml,00005574255844,59.94,9
Store 62,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,19.98,3
Store 62,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,21.98,3
Store 62,Cocacola Classic 8520 Ml,00006700002011,79.74,9
Store 62,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,179.76,36
Store 62,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,29.96,6
Store 62,Dads Root Beer 4 Ea,00083362701040,14.98,3
Store 63,7Up Soft Drink Diet 1332 Ml,00006540001808,35.96,6
Store 63,Pepsi Zero Sugar 1332 Ml,00006900015936,19.98,3
Store 63,Canaddry Gingerale 355 Ml,00006210001893,27.86,21
Store 63,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,111.86,21
Store 63,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,31.98,3
Store 63,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,179.82,27
Store 63,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,29.96,6
Store 63,Comp Soft Drink Cola 1332 Ml,00005574255844,19.98,3
Store 63,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,19.98,3
Store 63,Cocacola Classic 8520 Ml,00006700002011,79.74,9
Store 63,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,14.98,3
Store 64,7Up Soft Drink Diet 1332 Ml,00006540001808,53.94,9
Store 64,Pepsi Zero Sugar 1332 Ml,00006900015936,19.98,3
Store 64,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,79.9,15
Store 64,Fanta Soda Pop Orange 1332 Ml,00006700002153,19.98,3
Store 64,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,79.92,12
Store 64,Aha Crbn Wtr Blueberry Pome 500 Ml,00006700001927,21.98,3
Store 64,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,29.96,6
Store 64,Comp Soft Drink Cola 1332 Ml,00005574255844,39.96,6
Store 64,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,21.98,3
Store 64,Cocacola Classic 8520 Ml,00006700002011,79.74,9
Store 64,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,14.98,3
Store 64,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,14.98,3
Store 64,Dads Root Beer 4 Ea,00083362701040,14.98,3
Store 65,7Up Soft Drink Diet 1332 Ml,00006540001808,89.9,15
Store 65,Pepsi Zero Sugar 1332 Ml,00006900015936,19.98,3
Store 65,Canaddry Gingerale 355 Ml,00006210001893,79.6,60
Store 65,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,79.9,15
Store 65,Comp Soft Drink Cola 1332 Ml,00005574255844,59.94,9
Store 65,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,19.98,3
Store 65,Cocacola Classic 8520 Ml,00006700002011,26.58,3
Store 65,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,14.98,3
Store 67,Canaddry Gingerale 355 Ml,00006210001893,31.84,24
Store 67,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,175.78,33
Store 67,Fanta Soda Pop Orange 1332 Ml,00006700002153,59.94,9
Store 67,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,95.94,9
Store 67,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,79.92,12
Store 67,Comp Soft Drink Cola 1332 Ml,00005574255844,39.96,6
Store 67,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,39.96,6
Store 67,Cocacola Classic 8520 Ml,00006700002011,132.9,15
Store 67,Dads Root Beer 4 Ea,00083362701040,134.82,27
Store 68,7Up Soft Drink Diet 1332 Ml,00006540001808,53.94,9
Store 68,Pepsi Zero Sugar 1332 Ml,00006900015936,19.98,3
Store 68,Canaddry Gingerale 355 Ml,00006210001893,39.8,30
Store 68,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,191.76,36
Store 68,Fanta Soda Pop Orange 1332 Ml,00006700002153,19.98,3
Store 68,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,31.98,3
Store 68,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,79.92,12
Store 68,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,29.96,6
Store 68,Comp Soft Drink Cola 1332 Ml,00005574255844,19.98,3
Store 68,Cocacola Classic 8520 Ml,00006700002011,106.32,12
Store 68,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,14.98,3
Store 68,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,14.98,3
Store 68,Dads Root Beer 4 Ea,00083362701040,14.98,3
Store 69,7Up Soft Drink Diet 1332 Ml,00006540001808,17.98,3
Store 69,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,99.9,15
Store 69,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,15.98,3
Store 69,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,29.96,6
Store 69,Comp Soft Drink Cola 1332 Ml,00005574255844,99.9,15
Store 69,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.94,9
Store 71,Pepsi Zero Sugar 1332 Ml,00006900015936,39.96,6
Store 71,Canaddry Gingerale 355 Ml,00006210001893,7.96,6
Store 71,Fanta Soda Pop Orange 1332 Ml,00006700002153,39.96,6
Store 71,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,14.98,3
Store 71,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,39.96,6
Store 71,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,43.96,6
Store 71,Cocacola Classic 8520 Ml,00006700002011,79.74,9
Store 71,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,14.98,3
Store 72,7Up Soft Drink Diet 1332 Ml,00006540001808,17.98,3
Store 72,Pepsi Zero Sugar 1332 Ml,00006900015936,39.96,6
Store 72,Canaddry Gingerale 355 Ml,00006210001893,47.76,36
Store 72,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,31.96,6
Store 72,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,31.98,3
Store 72,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,59.92,12
Store 72,Comp Soft Drink Cola 1332 Ml,00005574255844,139.86,21
Store 72,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,19.98,3
Store 72,Cocacola Classic 8520 Ml,00006700002011,26.58,3
Store 72,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,14.98,3
Store 72,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,59.92,12
Store 73,7Up Soft Drink Diet 1332 Ml,00006540001808,107.88,18
Store 73,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,19.98,3
Store 73,Canaddry Gingerale 355 Ml,00006210001893,3.98,3
Store 73,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,227.62,57
Store 73,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,159.9,15
Store 73,Comp Soft Drink Cola 1332 Ml,00005574255844,79.92,12
Store 73,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,19.98,3
Store 73,Cocacola Classic 8520 Ml,00006700002011,106.32,12
Store 73,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,29.96,6
Store 75,7Up Soft Drink Diet 1332 Ml,00006540001808,17.98,3
Store 75,Canaddry Gingerale 355 Ml,00006210001893,15.92,12
Store 75,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,15.98,3
Store 75,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,19.98,3
Store 75,Cocacola Classic 8520 Ml,00006700002011,79.74,9
Store 75,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,29.96,6
Store 76,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,39.96,6
Store 76,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,63.92,12
Store 76,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,19.98,3
Store 77,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,99.9,15
Store 77,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,79.9,15
Store 77,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,19.98,3
Store 77,Cocacola Classic 8520 Ml,00006700002011,132.9,15
Store 78,7Up Soft Drink Diet 1332 Ml,00006540001808,53.94,9
Store 78,Canaddry Gingerale 355 Ml,00006210001893,3.98,3
Store 78,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,15.98,3
Store 78,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,19.98,3
Store 78,Comp Soft Drink Cola 1332 Ml,00005574255844,19.98,3
Store 78,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,21.98,3
Store 78,Cocacola Classic 8520 Ml,00006700002011,79.74,9
Store 78,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,14.98,3
Store 78,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,14.98,3
Store 80,7Up Soft Drink Diet 1332 Ml,00006540001808,17.98,3
Store 80,Canaddry Gingerale 355 Ml,00006210001893,39.8,30
Store 80,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,126.84,27
Store 80,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,31.98,3
Store 80,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.94,9
Store 80,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,44.94,9
Store 80,Comp Soft Drink Cola 1332 Ml,00005574255844,59.94,9
Store 80,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,39.96,6
Store 80,Cocacola Classic 8520 Ml,00006700002011,79.74,9
Store 80,Dads Root Beer 4 Ea,00083362701040,14.98,3
Store 81,7Up Soft Drink Diet 1332 Ml,00006540001808,71.92,12
Store 81,Canaddry Gingerale 355 Ml,00006210001893,11.94,9
Store 81,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,47.94,9
Store 81,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,74.9,15
Store 81,Comp Soft Drink Cola 1332 Ml,00005574255844,79.92,12
Store 81,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,43.96,6
Store 81,Cocacola Classic 8520 Ml,00006700002011,26.58,3
Store 81,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,59.92,12
Store 81,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,59.92,12
Store 81,Dads Root Beer 4 Ea,00083362701040,29.96,6
Store 81,Fentimans Ginger Beer 800 Ml,00502939601222,44.94,9
Store 82,7Up Soft Drink Diet 1332 Ml,00006540001808,35.96,6
Store 82,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,111.86,21
Store 82,Cocacola Classic 8520 Ml,00006700002011,26.58,3
Store 82,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,29.96,6
Store 83,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,143.82,27
Store 83,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,199.8,30
Store 83,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,19.98,3
Store 84,7Up Soft Drink Diet 1332 Ml,00006540001808,35.96,6
Store 84,Pepsi Zero Sugar 1332 Ml,00006900015936,39.96,6
Store 84,Canaddry Gingerale 355 Ml,00006210001893,15.92,12
Store 84,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,111.86,21
Store 84,Fanta Soda Pop Orange 1332 Ml,00006700002153,39.96,6
Store 84,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,63.96,6
Store 84,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,14.98,3
Store 84,Comp Soft Drink Cola 1332 Ml,00005574255844,39.96,6
Store 84,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,39.96,6
Store 84,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,21.98,3
Store 84,Cocacola Classic 8520 Ml,00006700002011,79.74,9
Store 84,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,14.98,3
Store 84,Dads Root Beer 4 Ea,00083362701040,119.84,24
Store 85,7Up Soft Drink Diet 1332 Ml,00006540001808,17.98,3
Store 85,Canaddry Gingerale 355 Ml,00006210001893,11.94,9
Store 85,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,463.42,87
Store 85,Pepsi Throwback 355 Ml,00006900002088,17.96,6
Store 85,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,79.92,12
Store 85,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,59.92,12
Store 85,Comp Soft Drink Cola 1332 Ml,00005574255844,19.98,3
Store 85,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.94,9
Store 85,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,65.94,9
Store 85,Cocacola Classic 8520 Ml,00006700002011,186.06,21
Store 85,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,74.9,15
Store 86,7Up Soft Drink Diet 1332 Ml,00006540001808,-53.94,-9
Store 86,Pepsi Zero Sugar 1332 Ml,00006900015936,19.98,3
Store 86,Canaddry Gingerale 355 Ml,00006210001893,27.86,21
