Week End Date,Store No,Product,Dollar Sales,Unit Sales,UPC ID,Geography
1/8/2025,589,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 589
1/8/2025,556,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 556
1/8/2025,554,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 554
1/8/2025,548,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 548
1/8/2025,532,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 532
1/8/2025,420,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 420
1/8/2025,390,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 390
1/8/2025,383,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 383
1/8/2025,381,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 381
1/8/2025,378,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 378
1/8/2025,372,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 372
1/8/2025,355,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 355
1/15/2025,859,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 859
1/15/2025,776,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 776
1/15/2025,757,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 757
1/15/2025,741,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 741
1/15/2025,726,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 726
1/15/2025,718,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 718
1/15/2025,712,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 712
1/15/2025,702,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 702
1/15/2025,689,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 689
1/15/2025,669,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 669
1/15/2025,667,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 667
1/15/2025,654,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 654
1/15/2025,629,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 629
1/15/2025,628,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 628
1/15/2025,627,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 627
1/15/2025,612,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 612
1/15/2025,611,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 611
1/15/2025,603,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 603
1/15/2025,599,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 599
1/15/2025,581,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 581
1/15/2025,579,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 579
1/15/2025,411,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 411
1/15/2025,396,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 396
1/15/2025,377,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 377
1/15/2025,371,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 371
1/15/2025,355,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 355
1/1/2025,861,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 861
1/1/2025,702,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 702
1/1/2025,701,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 701
1/1/2025,696,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 696
1/1/2025,691,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 691
1/1/2025,690,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 690
1/1/2025,689,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 689
1/1/2025,686,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 686
1/1/2025,685,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 685
1/1/2025,684,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 684
1/1/2025,643,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 643
1/1/2025,630,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 630
1/1/2025,618,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 618
1/1/2025,611,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 611
1/1/2025,589,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 589
1/1/2025,584,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 584
1/1/2025,580,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 580
1/1/2025,579,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 579
1/1/2025,555,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 555
1/1/2025,546,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 546
1/1/2025,542,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 542
1/1/2025,541,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 541
1/1/2025,411,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 411
1/1/2025,396,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 396
1/1/2025,369,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 369
1/1/2025,354,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 354
1/1/2025,353,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 353
1/1/2025,351,Grace Soda Pineapple 355 Ml,7.98,3,00005527085229,Store 351
1/22/2025,776,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 776
1/22/2025,734,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 734
1/22/2025,723,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 723
1/22/2025,717,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 717
1/22/2025,712,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 712
1/22/2025,688,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 688
1/22/2025,687,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 687
1/22/2025,685,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 685
1/22/2025,664,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 664
1/22/2025,643,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 643
1/22/2025,634,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 634
1/22/2025,632,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 632
1/22/2025,612,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 612
1/22/2025,611,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 611
1/22/2025,606,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 606
1/22/2025,591,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 591
1/22/2025,586,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 586
1/22/2025,555,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 555
1/22/2025,549,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 549
1/22/2025,532,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 532
1/22/2025,420,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 420
1/22/2025,396,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 396
1/22/2025,387,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 387
1/22/2025,378,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 378
1/22/2025,372,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 372
1/22/2025,355,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 355
1/8/2025,718,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 718
1/8/2025,712,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 712
1/8/2025,701,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 701
1/8/2025,694,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 694
1/8/2025,667,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 667
1/8/2025,660,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 660
1/8/2025,615,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 615
1/8/2025,612,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 612
1/8/2025,591,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 591
1/8/2025,566,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 566
1/8/2025,556,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 556
1/8/2025,555,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 555
1/8/2025,554,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 554
1/8/2025,384,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 384
1/8/2025,374,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 374
1/8/2025,373,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 373
1/8/2025,366,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 366
1/8/2025,365,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 365
1/8/2025,351,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 351
1/8/2025,161,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 161
1/15/2025,775,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 775
1/15/2025,741,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 741
1/15/2025,726,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 726
1/15/2025,718,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 718
1/15/2025,691,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 691
1/15/2025,682,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 682
1/15/2025,680,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 680
1/15/2025,669,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 669
1/15/2025,643,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 643
1/15/2025,628,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 628
1/15/2025,617,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 617
1/15/2025,606,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 606
1/15/2025,532,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 532
1/15/2025,485,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 485
1/15/2025,411,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 411
1/15/2025,402,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 402
1/15/2025,383,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 383
1/15/2025,365,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 365
1/1/2025,892,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 892
1/1/2025,766,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 766
1/1/2025,726,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 726
1/1/2025,717,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 717
1/1/2025,696,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 696
1/1/2025,680,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 680
1/1/2025,661,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 661
1/1/2025,654,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 654
1/1/2025,612,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 612
1/1/2025,599,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 599
1/1/2025,587,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 587
1/1/2025,557,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 557
1/1/2025,546,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 546
1/1/2025,543,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 543
1/1/2025,542,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 542
1/1/2025,487,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 487
1/1/2025,413,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 413
1/1/2025,411,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 411
1/1/2025,408,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 408
1/1/2025,393,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 393
1/1/2025,383,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 383
1/1/2025,374,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 374
1/1/2025,371,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 371
1/1/2025,365,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 365
1/1/2025,346,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 346
1/1/2025,161,Cocacola Classic 355 Ml,7.98,3,00006700011483,Store 161
1/22/2025,776,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 776
1/22/2025,775,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 775
1/22/2025,734,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 734
1/22/2025,711,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 711
1/22/2025,691,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 691
1/22/2025,689,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 689
1/22/2025,679,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 679
1/22/2025,623,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 623
1/22/2025,620,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 620
1/22/2025,612,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 612
1/22/2025,606,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 606
1/22/2025,591,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 591
1/22/2025,580,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 580
1/22/2025,566,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 566
1/22/2025,564,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 564
1/22/2025,554,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 554
1/22/2025,378,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 378
1/22/2025,377,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 377
1/22/2025,371,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 371
1/22/2025,351,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 351
1/22/2025,349,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 349
1/8/2025,766,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 766
1/8/2025,734,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 734
1/8/2025,718,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 718
1/8/2025,701,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 701
1/8/2025,686,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 686
1/8/2025,685,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 685
1/8/2025,684,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 684
1/8/2025,681,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 681
1/8/2025,680,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 680
1/8/2025,667,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 667
1/8/2025,662,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 662
1/8/2025,643,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 643
1/8/2025,629,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 629
1/8/2025,628,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 628
1/8/2025,620,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 620
1/8/2025,606,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 606
1/8/2025,603,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 603
1/8/2025,581,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 581
1/8/2025,548,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 548
1/8/2025,485,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 485
1/8/2025,408,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 408
1/8/2025,393,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 393
1/8/2025,384,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 384
1/8/2025,377,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 377
1/8/2025,355,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 355
1/8/2025,349,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 349
1/8/2025,343,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 343
1/15/2025,726,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 726
1/15/2025,701,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 701
1/15/2025,690,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 690
1/15/2025,685,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 685
1/15/2025,682,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 682
1/15/2025,675,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 675
1/15/2025,669,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 669
1/15/2025,667,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 667
1/15/2025,664,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 664
1/15/2025,643,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 643
1/15/2025,630,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 630
1/15/2025,629,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 629
1/15/2025,623,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 623
1/15/2025,603,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 603
1/15/2025,589,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 589
1/15/2025,580,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 580
1/15/2025,564,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 564
1/15/2025,554,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 554
1/15/2025,409,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 409
1/15/2025,405,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 405
1/15/2025,402,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 402
1/15/2025,387,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 387
1/15/2025,372,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 372
1/15/2025,371,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 371
1/15/2025,355,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 355
1/15/2025,349,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 349
1/15/2025,342,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 342
1/1/2025,859,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 859
1/1/2025,775,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 775
1/1/2025,726,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 726
1/1/2025,724,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 724
1/1/2025,711,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 711
1/1/2025,690,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 690
1/1/2025,686,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 686
1/1/2025,684,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 684
1/1/2025,682,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 682
1/1/2025,679,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 679
1/1/2025,675,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 675
1/1/2025,674,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 674
1/1/2025,657,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 657
1/1/2025,643,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 643
1/1/2025,627,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 627
1/1/2025,618,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 618
1/1/2025,579,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 579
1/1/2025,563,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 563
1/1/2025,549,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 549
1/1/2025,532,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 532
1/1/2025,413,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 413
1/1/2025,378,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 378
1/1/2025,371,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 371
1/1/2025,366,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 366
1/1/2025,365,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 365
1/1/2025,343,Jones Soda Green Apple 355Ml 355 Ml,7.98,3,00062022121012,Store 343
1/22/2025,859,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 859
1/22/2025,766,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 766
1/22/2025,734,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 734
1/22/2025,725,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 725
1/22/2025,690,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 690
1/22/2025,674,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 674
1/22/2025,657,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 657
1/22/2025,628,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 628
1/22/2025,618,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 618
1/22/2025,584,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 584
1/22/2025,413,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 413
1/22/2025,377,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 377
1/22/2025,354,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 354
1/22/2025,353,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 353
1/22/2025,349,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 349
1/8/2025,775,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 775
1/8/2025,734,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 734
1/8/2025,726,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 726
1/8/2025,723,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 723
1/8/2025,701,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 701
1/8/2025,694,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 694
1/8/2025,690,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 690
1/8/2025,687,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 687
1/8/2025,674,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 674
1/8/2025,665,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 665
1/8/2025,664,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 664
1/8/2025,654,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 654
1/8/2025,628,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 628
1/8/2025,623,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 623
1/8/2025,620,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 620
1/8/2025,615,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 615
1/8/2025,584,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 584
1/8/2025,557,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 557
1/8/2025,546,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 546
1/8/2025,542,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 542
1/8/2025,532,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 532
1/8/2025,409,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 409
1/8/2025,408,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 408
1/8/2025,378,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 378
1/8/2025,371,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 371
1/8/2025,369,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 369
1/8/2025,353,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 353
1/15/2025,701,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,7.98,3,00006700011665,Store 701
